CensusTract,County,PovertyRate,MedianFamilyIncome,Urban,LowAccessOneMileUrban10Rural,LowAccessHalfMileUrban10Rural,LowAccessHalfMile,LowAccessOneMile,Population,PrcntWhite,PrcntAA,PrcntHispanic,PrcntNoVehicle,PrcntSNAP
17041952100,Douglas County,10.1868441259278,72477.0,0,0,0,0,0,4081.0,96.98603283508950,0.17152658662092600,2.0583190394511200,2.0828228375398200,3.430531732418530
17041952200,Douglas County,10.727883538633800,77045.0,1,0,1,1,0,4497.0,96.708917055815,0.37802979764287300,2.312652879697580,3.758060929508560,5.181231932399380
17041952300,Douglas County,9.20696324951644,57196.0,0,0,0,0,0,5559.0,98.66882532829650,0.2518438568087790,0.9174311926605510,7.141572225220360,2.2665947112790100
17041952400,Douglas County,11.8085411292634,58448.0,1,1,1,1,1,3498.0,86.50657518582050,0.2572898799313890,26.472269868496300,3.1160663236134900,7.004002287021160
17043840000,DuPage County,14.0753424657534,72250.0,1,0,1,1,0,2999.0,62.12070690230080,1.2004001333777900,59.286428809603200,2.0006668889629900,2.4341447149049700
17043840101,DuPage County,10.562414266118000,73060.0,1,1,1,1,1,5870.0,75.62180579216350,1.192504258943780,35.332197614991500,1.754684838160140,4.991482112436120
17043840102,DuPage County,7.64638346727899,65643.0,1,0,1,1,0,4639.0,83.18603147230010,1.487389523604230,20.28454408277650,1.4011640439749900,3.362793705539990
17043840103,DuPage County,2.24606101240362,105602.0,1,1,1,1,1,6446.0,84.75023270245110,0.8222153273347810,13.217499224325200,0.3878374185541420,2.2339435308718600
17043840104,DuPage County,13.8259833134684,67870.0,1,0,1,1,0,6327.0,63.4581950371424,2.4024024024024000,59.85459143353880,0.7428481112691640,5.674095147779360
17043840201,DuPage County,2.10050088867345,118855.0,1,1,1,1,1,5836.0,86.66895133653190,0.8910212474297470,8.019191226867720,0.49691569568197400,2.3646333104866300
17043840202,DuPage County,3.71598046057223,104280.0,1,0,1,1,0,5260.0,85.5893536121673,0.6083650190114070,11.311787072243300,1.1787072243346000,1.6159695817490500
17043840303,DuPage County,7.603390701258670,66382.0,1,0,1,1,0,3719.0,68.51304114009140,4.866899704221570,36.59585910190910,4.221564936810970,7.528905619790270
17043840304,DuPage County,3.47239570322258,89085.0,1,0,1,1,0,3777.0,88.61530315064870,1.1649457241196700,10.352131321154400,0.23828435266084200,2.8064601535610300
17043840600,DuPage County,4.04692082111437,136932.0,1,0,1,1,0,4813.0,91.2944109702888,1.495948472885930,7.874506544774570,1.142738416787870,1.579056721379600
17043840703,DuPage County,9.85025737014506,78229.0,1,0,1,1,0,3898.0,66.13648024628010,8.311954848640330,32.04207285787580,3.822473063109290,3.7968188814776800
17043840704,DuPage County,16.5476560074511,73688.0,1,0,1,1,0,3258.0,73.0816451810927,2.547575199508900,47.39103744628610,1.596071209330880,6.230816451810930
17043840705,DuPage County,2.75429506408508,113692.0,1,1,1,1,1,3837.0,76.33567891581960,3.023195204586920,16.31482929371910,0.9382329945269740,0.9642950221527230
17043840706,DuPage County,8.39160839160839,105455.0,1,0,1,1,0,3307.0,72.78500151194440,3.537949803447230,11.309343816147600,0.7862110674327190,1.1793166011490800
17043840801,DuPage County,19.208211143695,49438.0,1,0,1,1,0,2382.0,68.97565071368600,2.980688497061290,50.71368597816960,8.060453400503780,6.926952141057940
17043840802,DuPage County,13.967055593685700,97592.0,1,0,1,1,0,5848.0,71.25512995896030,2.2571819425444600,44.801641586867300,0.6668946648426810,3.060875512995900
17043840901,DuPage County,5.37722908093278,94348.0,1,1,1,1,1,3532.0,82.84258210645530,3.652321630804080,14.241223103057800,1.160815402038510,1.6421291053227600
17043840904,DuPage County,20.3473945409429,59679.0,1,0,1,1,0,4251.0,46.7419430722183,7.433545048223950,35.21524347212420,1.4349564808280400,5.05763349800047
17043840906,DuPage County,20.359281437125700,53646.0,1,0,1,1,0,2928.0,68.81830601092900,10.075136612021900,25.887978142076500,1.2636612021857900,4.439890710382510
17043840907,DuPage County,15.3918348193336,88021.0,1,1,1,1,1,4835.0,55.822130299896600,12.119958634953500,17.414684591520200,5.439503619441570,4.508790072388830
17043840908,DuPage County,10.307621671258,85417.0,1,1,1,1,1,4381.0,59.98630449669030,5.91189226204063,28.304040173476400,0.47934261584113200,3.971695959826520
17043840910,DuPage County,11.5467980295567,63750.0,1,0,1,1,0,5217.0,59.957830170596100,4.926202798543220,35.441824803526900,1.820969906076290,5.462909718228870
17043840911,DuPage County,7.45672436750999,86510.0,1,0,1,1,0,3115.0,51.075441412520100,3.467094703049760,25.329052969502400,0.44943820224719100,1.2199036918138000
17043841002,DuPage County,4.42446043165468,127411.0,1,0,1,1,0,3207.0,93.8571874025569,1.652634861241040,4.9579045837231100,1.808543810414720,0.7795447458684130
17043841003,DuPage County,6.9055186362323,95139.0,1,1,1,1,1,3432.0,83.47902097902100,3.7587412587412600,8.945221445221450,2.6223776223776200,3.613053613053610
17043841004,DuPage County,4.73106167276823,105530.0,1,1,1,1,1,3355.0,91.47540983606560,1.8777943368107300,7.779433681073030,1.8479880774962700,1.5499254843517100
17043841102,DuPage County,4.3728056176189000,86625.0,1,1,1,1,1,5936.0,74.29245283018870,5.087601078167120,16.088274932614600,0.7243935309973050,1.280323450134770
17043841103,DuPage County,4.93333333333333,97938.0,1,0,1,1,0,3906.0,86.71274961597540,2.3297491039426500,9.651817716333850,0.051203277009728600,2.0737327188940100
17043841104,DuPage County,4.24173318129989,101676.0,1,1,1,1,1,4469.0,89.52785858133810,0.6265383754754980,6.824793018572390,0.3580219288431420,1.4097113448198700
17043841108,DuPage County,13.98756660746,93144.0,1,0,1,1,0,4429.0,56.446150372544600,14.608263716414500,26.19101377286070,1.0611876270038400,3.9512305260781200
17043841109,DuPage County,10.6977875030391,76658.0,1,0,1,1,0,3980.0,70.40201005025130,7.788944723618090,16.85929648241210,1.8592964824120600,3.4673366834170900
17043841110,DuPage County,5.46993049259595,105682.0,1,0,1,1,0,3517.0,88.48450383849870,3.241398919533690,6.283764572078480,0.8529997156667610,1.2226329257890200
17043841111,DuPage County,7.955198161975880,96885.0,1,0,1,1,0,3636.0,85.47854785478550,1.4026402640264000,6.188118811881190,2.1177117711771200,1.4301430143014300
17043841112,DuPage County,4.34643656120166,130435.0,1,0,1,1,0,3124.0,74.58386683738800,2.592829705505760,8.322663252240720,0.9923175416133160,0.2560819462227910
17043841113,DuPage County,3.04878048780488,116339.0,1,0,1,1,0,3760.0,70.87765957446810,4.867021276595750,14.49468085106380,2.3138297872340400,5.159574468085110
17043841114,DuPage County,5.22686832740214,107297.0,1,0,1,1,0,4196.0,78.12202097235460,4.408960915157290,8.77025738798856,0.4528122020972360,1.6920877025738800
17043841204,DuPage County,5.45424403183024,84406.0,1,0,1,1,0,6193.0,52.39786856127890,4.133699337962220,25.38349749717420,0.0,2.179880510253510
17043841205,DuPage County,8.63369656328583,91858.0,1,1,1,1,1,4776.0,74.56030150753770,2.386934673366830,12.144053601340000,0.6909547738693470,1.6959798994974900
17043841206,DuPage County,7.06181533646322,97552.0,1,1,1,1,1,5345.0,78.63423760523850,2.1515434985968200,15.809167446211400,3.9663236669784800,2.394761459307760
17043841207,DuPage County,3.89261744966443,72198.0,1,1,1,1,1,3068.0,58.53976531942630,3.617992177314210,40.25423728813560,1.2711864406779700,2.9009126466753600
17043841208,DuPage County,10.3184713375796,87875.0,1,0,1,1,0,5234.0,63.698891860909400,4.7955674436377500,26.19411539931220,1.6813144822315600,3.3626289644631300
17043841209,DuPage County,3.51337178814893,117121.0,1,0,1,1,0,3945.0,69.04942965779470,4.030418250950570,8.517110266159700,0.45627376425855500,1.2167300380228100
17043841210,DuPage County,16.4489705556785,77523.0,1,1,1,1,1,4132.0,59.777347531461800,8.010648596321390,17.836398838334900,1.3068731848983500,4.598257502420140
17043841307,DuPage County,4.63250941234245,109440.0,1,1,1,1,1,6172.0,83.13350615683730,3.2890473104342200,8.13350615683733,0.38885288399222300,2.138690861957230
17043841308,DuPage County,2.9445073612684,140179.0,1,1,1,1,1,4318.0,82.72348309402500,1.459008800370540,4.8865215377489600,0.5789717461787860,1.2968967114404800
17043841310,DuPage County,1.0880829015544,150625.0,1,1,1,1,1,3683.0,81.48248710290520,1.1403746945424900,4.42573988596253,0.2986695628563670,1.2489818083084400
17043841312,DuPage County,19.6073366055283,64489.0,1,0,1,1,0,3931.0,62.96107860595270,2.46756550496057,47.468837445942500,1.5263291783261300,6.15619435258204
17043841313,DuPage County,7.317073170731710,92875.0,1,1,1,1,1,2789.0,87.95267120831840,1.3266403728935100,9.035496593761210,4.625313732520620,1.7927572606669100
17043841314,DuPage County,8.57366771159875,113676.0,1,1,1,1,1,6549.0,81.15742861505570,1.862879828981520,8.566193311956020,0.6871278057718740,0.8856313941059700
17043841315,DuPage County,1.36948015651202,76060.0,1,1,1,1,1,3405.0,63.61233480176210,9.574155653450810,21.027900146842900,2.2320117474302500,2.936857562408220
17043841316,DuPage County,7.4264495858326200,110000.0,1,1,1,1,1,3663.0,88.28828828828830,1.2831012831012800,6.797706797706800,0.7371007371007370,0.0
17043841318,DuPage County,2.20957482423837,102928.0,1,1,1,1,1,2884.0,75.0,2.2538141470180300,17.128987517337000,1.3522884882108200,1.8030513176144200
17043841320,DuPage County,9.61240310077519,73992.0,1,1,1,1,1,2704.0,51.62721893491130,7.507396449704140,22.004437869822500,0.4807692307692310,3.032544378698230
17043841321,DuPage County,4.20362514462013,114375.0,1,1,1,1,1,2510.0,77.41035856573700,2.2310756972111600,7.49003984063745,1.0756972111553800,1.593625498007970
17043841322,DuPage County,7.352325094260580,93797.0,1,0,1,1,0,4478.0,51.13890129522110,5.2925413130862,16.167932112550200,0.0,4.845913354175970
17043841323,DuPage County,7.54274220583305,97917.0,1,0,1,1,0,3032.0,69.36015831134560,5.969656992084430,9.762532981530340,0.0,2.8693931398416900
17043841324,DuPage County,2.31078365706631,124000.0,1,1,1,1,1,2839.0,73.96970764353650,1.7611835153223000,9.122930609369500,0.4579077139837970,1.549841493483620
17043841325,DuPage County,2.97265160523187,111250.0,1,0,1,1,0,5831.0,74.49837077688220,2.3323615160349900,9.775338706911340,1.2347796261361700,2.023666609500940
17043841326,DuPage County,1.52235965746908,143088.0,1,1,1,1,1,3351.0,87.16800954938820,0.8654133094598630,6.475678901820350,0.0,0.5073112503730230
17043841327,DuPage County,2.12253829321663,131483.0,1,1,1,1,1,4443.0,86.6756695926176,1.2604096331307700,5.424262885437770,0.42763898266936800,1.5980193562907900
17043841401,DuPage County,2.5790754257907500,101563.0,1,1,1,1,1,6649.0,77.30485787336440,2.075500075199280,38.38171153556930,1.428786283651680,0.7971123477214620
17043841403,DuPage County,2.96086508753862,116643.0,1,0,1,1,0,3943.0,92.01115901597770,2.307887395384230,7.075830585848340,1.0905401978189200,1.1159015977682000
17043841404,DuPage County,3.9311241065627,108173.0,1,0,1,1,0,3192.0,93.35839598997490,1.1278195488721800,5.983709273182960,0.0,0.8458646616541350
17043841501,DuPage County,13.5236541598695,72083.0,1,0,1,1,0,6023.0,67.7237257180807,2.6398804582434000,60.019923626099900,1.2950356964967600,4.200564502739500
17043841503,DuPage County,11.7632429743845,73355.0,1,0,0,0,0,3923.0,60.20902370634720,1.2235534030079000,80.85648738210550,0.0,3.0079021157277600
17043841504,DuPage County,16.245384833854,73036.0,1,0,1,1,0,3294.0,69.24711596842740,4.61445051608986,54.49301760777170,1.2750455373406200,4.3412264723740100
17043841603,DuPage County,7.1362372567191800,98214.0,1,1,1,1,1,4530.0,80.7064017660044,2.759381898454750,34.790286975717400,0.5739514348785870,1.1479028697571700
17043841604,DuPage County,12.2841157869132,81167.0,0,0,0,0,0,4055.0,74.4019728729963,4.5376078914919900,26.683107274969200,1.282367447595560,3.4278668310727500
17043841605,DuPage County,7.863945578231290,73869.0,0,0,0,0,0,3818.0,74.85594552121530,4.085908852802520,32.242011524358300,0.34049240440021000,2.9858564693556800
17043841606,DuPage County,5.7717533887188500,104643.0,1,1,1,1,1,2061.0,86.4143619602135,3.6390101892285300,6.01649684619117,0.6792819019893260,0.4852013585638040
17043841607,DuPage County,6.10526315789474,91125.0,1,1,1,1,1,4751.0,83.22458429804250,3.914965270469380,21.490212586823800,0.5051568090928230,3.0730372553146700
17043841703,DuPage County,16.001697792869300,58402.0,1,0,1,1,0,7157.0,60.751711611010200,13.31563504261560,24.577336872991500,5.7146849238507800,10.8704764566159
17043841704,DuPage County,7.364604577385,135531.0,1,1,1,1,1,4600.0,77.91304347826090,9.41304347826087,7.478260869565220,0.28260869565217400,2.782608695652170
17043841705,DuPage County,8.26127239036442,74688.0,1,0,1,1,0,5540.0,63.158844765343000,5.018050541516250,16.877256317689500,2.2021660649819500,5.072202166064980
17043841706,DuPage County,8.87764489420423,77424.0,1,1,1,1,1,4113.0,54.89910041332360,9.117432530999270,25.62606370046200,1.0697787503039100,2.9662047167517600
17043841801,DuPage County,5.33358822404894,129423.0,1,0,1,1,0,5069.0,90.25448806470700,2.288419806667980,4.0047346616689700,0.3156441112645490,1.0455711185638200
17043841802,DuPage County,1.95739781232009,133424.0,1,1,1,1,1,5078.0,93.56045687278460,1.2012603387160300,4.686884600236310,0.531705395825128,0.6301693580149670
17043841901,DuPage County,0.155038759689922,160577.0,1,1,1,1,1,2443.0,95.49733933688090,0.6139991813344250,3.2746623004502700,0.0,1.146131805157590
17043841902,DuPage County,9.81622590766472,119338.0,1,1,1,1,1,4147.0,86.4480347238968,4.17169037858693,4.364600916325050,0.14468290330359300,0.7234145165179650
17043842000,DuPage County,3.0422666047375800,178958.0,1,1,1,1,1,4311.0,95.05915100904660,0.9046624913013220,2.94595221526328,0.0,0.44073300858269500
17043842100,DuPage County,7.463924365566430,171000.0,1,1,1,1,1,5922.0,88.88888888888890,2.4991556906450500,5.08274231678487,6.062141168524150,1.8743667679837900
17043842200,DuPage County,6.566844919786100,163929.0,1,1,1,1,1,4510.0,94.07982261640800,1.9068736141906900,3.325942350332590,3.5698447893569800,2.305986696230600
17043842300,DuPage County,2.01173512154233,173689.0,1,1,1,1,1,3487.0,93.97763120160600,1.5772870662460600,3.2979638657872100,0.1720676799541150,0.2581015199311730
17043842400,DuPage County,9.00039824771008,102833.0,1,1,1,1,1,5054.0,81.73723783142070,7.479224376731300,6.786703601108030,2.9085872576177300,5.263157894736840
17043842500,DuPage County,4.53325380256487,150104.0,1,0,1,1,0,3081.0,91.17169750081140,2.661473547549500,3.9272963323596200,2.596559558584880,3.3430704316780300
17043842601,DuPage County,0.173224449393714,178185.0,1,1,1,1,1,4152.0,90.14932562620420,1.348747591522160,2.914258188824660,0.0,0.0
17043842602,DuPage County,0.730615130803677,183750.0,1,1,1,1,1,4315.0,95.41135573580530,0.7184241019698730,2.317497103128620,0.0,0.3707995365005790
17043842603,DuPage County,6.3502043382584100,107917.0,1,0,1,1,0,4590.0,84.0087145969499,7.908496732026140,8.758169934640520,1.328976034858390,0.0
17043842604,DuPage County,8.161305808929430,109511.0,1,1,1,1,1,4255.0,87.12103407755580,6.956521739130440,4.794359576968270,6.063454759106930,3.5957696827262000
17043842605,DuPage County,2.97960119184048,117794.0,1,0,1,1,0,4134.0,91.82389937106920,3.1446540880503100,3.991291727140780,0.2660861151427190,0.8950169327527820
17043842702,DuPage County,6.519880290722530,113086.0,1,0,1,1,0,4598.0,80.94823836450630,5.9156154849934800,5.4588951718138300,1.6093953892997000,1.8051326663766900
17043842703,DuPage County,1.83577276110146,129907.0,1,1,1,1,1,4055.0,89.79038224414300,2.564734895191120,5.524044389642420,0.6411837237977810,0.22194821208384700
17043842704,DuPage County,10.6567758277547,97813.0,1,1,1,1,1,5095.0,81.53091265947010,7.399411187438660,6.398429833169780,1.8645731108930300,4.946025515210990
17043842706,DuPage County,1.01786926034834,111979.0,1,0,1,1,0,4561.0,90.02411751808820,2.2582766937075200,6.073229554922170,0.7893005919754440,1.4689761017320800
17043842708,DuPage County,2.1868787276342000,150313.0,1,1,1,1,1,2566.0,87.8020265003897,2.2213561964146500,5.027279812938430,0.5066250974279030,0.19485580670304000
17043842709,DuPage County,4.19389978213508,102813.0,1,1,1,1,1,3654.0,70.06020799124250,8.538587848932680,15.38040503557750,0.629447181171319,2.8735632183908000
17043842710,DuPage County,11.206896551724100,107644.0,1,1,1,1,1,3684.0,81.70466883821930,6.406080347448430,8.957654723127040,4.99457111834962,2.5244299674267100
17043842711,DuPage County,2.94237842255823,146835.0,1,1,1,1,1,2890.0,86.60899653979240,2.179930795847750,4.429065743944640,0.27681660899654000,0.20761245674740500
17043842800,DuPage County,2.58105802047782,148889.0,1,1,1,1,1,4503.0,91.9165001110371,0.9327115256495670,5.463024650233180,1.2880302020875000,2.3984010659560300
17043842900,DuPage County,3.2893358474753800,166513.0,1,0,1,1,0,5370.0,92.8119180633147,1.48975791433892,5.176908752327750,2.0297951582867800,0.5027932960893860
17043843000,DuPage County,6.58739595719382,134118.0,1,0,1,1,0,4168.0,88.24376199616120,3.047024952015360,7.749520153550860,0.9117082533589250,2.3032629558541300
17043843100,DuPage County,13.8377302140368,71750.0,1,0,1,1,0,3777.0,76.22451681228490,7.889859676992320,21.47206777866030,3.124172623775480,7.995763833730470
17043843200,DuPage County,10.351882160392800,81364.0,1,0,1,1,0,5411.0,79.5601552393273,4.6941415634818000,25.1339863241545,0.9055627425614490,3.1787100351136600
17043843301,DuPage County,6.10349402919062,83224.0,1,0,1,1,0,4049.0,77.37713015559400,4.00098789824648,21.23981229933320,0.5927389478883680,3.1612743887379600
17043843302,DuPage County,1.57452764170749,93977.0,1,1,1,1,1,3014.0,92.30258792302590,1.1944260119442600,6.801592568015930,0.3981420039814200,1.094890510948910
17043843400,DuPage County,7.0571428571428600,110735.0,1,1,1,1,1,3474.0,90.2705814622913,2.1013241220495100,8.261370178468620,0.20149683362118600,1.6695451928612600
17043843500,DuPage County,4.37568656169901,100000.0,1,1,1,1,1,5370.0,90.18621973929240,2.8491620111731800,4.9534450651769100,1.638733705772810,2.998137802607080
17043843601,DuPage County,4.01023890784983,82439.0,1,1,1,1,1,3482.0,87.93796668581280,1.2062033314187200,13.153360137851800,0.2871912693854110,2.642159678345780
17043843602,DuPage County,6.4653757794552,98643.0,1,1,1,1,1,3225.0,93.67441860465120,1.2093023255814000,5.488372093023260,0.40310077519379800,1.2403100775193800
17043843700,DuPage County,7.03798648333722,96250.0,1,0,1,1,0,4410.0,92.49433106575960,1.6099773242630400,6.417233560090700,1.179138321995470,0.4988662131519270
17043843800,DuPage County,5.72241542839077,101250.0,1,0,1,1,0,3484.0,88.89207807118250,3.329506314580940,9.213547646383470,2.009184845005740,1.5499425947187100
17043843900,DuPage County,2.45921021518089,145577.0,1,0,1,1,0,4105.0,93.69062119366630,1.1936662606577300,4.823386114494520,1.9244823386114500,1.0962241169305700
17043844001,DuPage County,1.26674786845311,150476.0,1,0,1,1,0,3602.0,93.55913381454750,1.0549694614103300,4.2754025541365900,2.1377012770683000,0.6940588561910050
17043844002,DuPage County,2.78437297647313,202132.0,1,1,1,1,1,4268.0,96.11059044048730,0.32802249297094700,3.280224929709470,0.6326148078725400,0.6794751640112460
17043844100,DuPage County,1.31733709715361,159410.0,1,0,1,1,0,3979.0,94.67202814777580,0.7539582809751190,4.197034430761500,0.5277707966825840,0.8042221663734610
17043844201,DuPage County,5.82099596231494,86389.0,1,0,1,1,0,5838.0,82.85371702637890,3.562863994518670,9.215484755053100,2.466598150051390,4.1795135320315200
17043844202,DuPage County,2.32292460015232,103056.0,1,0,1,1,0,2649.0,87.76896942242360,1.8497546243865600,3.737259343148360,0.4907512268780670,0.6795016987542470
17043844301,DuPage County,14.5996860282575,84911.0,1,0,1,1,0,6284.0,72.43793761935070,7.001909611712290,6.317632081476770,4.423933800127310,1.098026734563970
17043844304,DuPage County,7.869012707722390,97344.0,1,0,0,0,0,3812.0,62.749213011542500,6.8730325288562400,7.948583420776500,2.124868835257080,3.7250786988457500
17043844305,DuPage County,6.51136682570867,98500.0,1,1,1,1,1,3871.0,74.14104882459310,8.964091965900280,9.248256264531130,8.524928958925340,1.7049857917850700
17043844306,DuPage County,4.4543429844098,63162.0,1,0,1,1,0,5350.0,53.53271028037380,12.766355140186900,24.429906542056100,0.6542056074766360,6.523364485981310
17043844307,DuPage County,7.230454777721,83281.0,1,0,1,1,0,3386.0,63.703484937979900,6.792675723567630,13.64441819255760,2.008269344359130,1.8901358535144700
17043844401,DuPage County,4.60463639250556,147375.0,1,1,1,1,1,3442.0,87.65252760023240,1.946542707728070,3.399186519465430,2.789076118535740,1.946542707728070
17043844402,DuPage County,4.882673619341080,116688.0,1,1,1,1,1,4711.0,68.2233071534706,5.92230948843133,6.728932286138820,2.292506898747610,1.5071110167692600
17043844501,DuPage County,6.0864922584089700,99600.0,1,0,1,1,0,2999.0,87.26242080693570,2.700900300100030,7.169056352117370,2.367455818606200,2.0006668889629900
17043844502,DuPage County,5.54396423248882,143182.0,1,1,1,1,1,3153.0,73.92959086584210,1.8078020932445300,3.7107516650808800,9.324452901998100,3.361877576910880
17043844601,DuPage County,3.4491769009668100,133864.0,1,1,1,1,1,3764.0,85.99893730074390,2.1253985122210400,3.34750265674814,3.6928799149840600,0.9032943676939430
17043844602,DuPage County,4.98506776935447,132500.0,1,1,1,1,1,4499.0,80.52900644587690,4.823294065347860,5.7568348521893800,1.8670815736830400,0.8446321404756610
17043844701,DuPage County,3.6526533425224,95690.0,1,0,1,1,0,4253.0,86.80931107453560,2.1631789325182200,9.781330825299790,0.5643075476134490,2.3983070773571600
17043844702,DuPage County,2.84582132564841,206855.0,1,0,1,1,0,5609.0,88.35799607773220,0.8557675164913530,3.6548404350151500,3.7796398645034800,0.6953111071492250
17043844801,DuPage County,4.74873213462425,140517.0,1,0,0,0,0,4203.0,93.45705448489170,1.3323816321675000,5.424696645253390,1.974779919105400,1.3323816321675000
17043844802,DuPage County,5.40113708149084,118056.0,1,0,1,1,0,3218.0,93.41205717837170,1.5537600994406500,4.878806712243630,1.3673088875077700,0.8390304536979490
17043844901,DuPage County,8.65719646207451,125976.0,1,0,1,1,0,3253.0,90.59329849369810,1.9674146941285000,4.826314171533970,0.7070396557024290,2.2748232400860700
17043844902,DuPage County,8.69767441860465,152935.0,1,1,1,1,1,4133.0,94.38664408420030,1.2581659811275100,2.1775949673360800,5.032663924510040,3.677715944834260
17043845000,DuPage County,12.8556557945871,100000.0,1,0,1,1,0,5254.0,90.00761324704990,2.436239055957370,8.564902931100110,1.0087552341073500,2.9881994670727100
17043845100,DuPage County,4.19079548918013,188191.0,1,0,1,1,0,6345.0,92.65563435776200,0.677698975571316,4.775413711583930,1.4026792750197000,0.17336485421591800
17043845200,DuPage County,0.8300395256917,226786.0,1,0,1,1,0,4854.0,92.56283477544290,0.6592501030078290,3.3374536464771300,0.6592501030078290,0.0
17043845300,DuPage County,4.2719614921781,250001.0,1,0,1,1,0,3328.0,95.25240384615380,0.9615384615384620,2.794471153846150,0.5709134615384620,0.33052884615384600
17043845401,DuPage County,3.25568341285434,210599.0,1,1,1,1,1,3179.0,84.42906574394460,2.705253224284370,4.624095627555840,0.28310789556464300,1.100975149418060
17043845402,DuPage County,6.33468834688347,121842.0,1,0,1,1,0,2960.0,74.5945945945946,1.9594594594594600,5.101351351351350,1.0472972972973000,0.20270270270270300
17043845502,DuPage County,4.36390532544379,72003.0,1,0,0,0,0,4963.0,77.0501712673786,7.636510175297200,7.314124521458800,4.452951843642960,1.0880515817046100
17043845505,DuPage County,15.318492395856300,94712.0,1,0,1,1,0,4507.0,65.52030175282890,10.894164632793400,15.731084978921700,2.950965165298430,5.103172842245400
17043845506,DuPage County,18.617733726225600,86607.0,1,0,1,1,0,3854.0,74.98702646600930,7.6024909185262100,14.58225220550080,7.031655422937210,3.061754021795540
17043845507,DuPage County,2.09080047789725,120600.0,1,0,1,1,0,3519.0,91.90110826939470,0.937766410912191,4.262574595055410,0.2557544757033250,0.4546746234725770
17043845508,DuPage County,7.772020725388600,81905.0,1,0,1,1,0,3508.0,86.80159635119730,1.7103762827822100,4.703534777651080,1.4253135689851800,0.9977194982896240
17043845509,DuPage County,4.3956043956044,166389.0,1,0,1,1,0,3452.0,67.26535341830820,3.0127462340672100,4.9826187717265400,0.7242178447276940,0.4345307068366170
17043845510,DuPage County,8.34378920953576,102813.0,1,0,1,1,0,3254.0,62.26183159188690,11.278426551936100,7.0989551321450500,1.290719114935460,2.5507068223724600
17043845601,DuPage County,10.080836899667100,107765.0,1,0,1,1,0,4434.0,77.94316644113670,10.802886783942300,11.614794767704100,2.007216959855660,1.8944519621109600
17043845602,DuPage County,3.3074317593146000,122772.0,1,1,1,1,1,4734.0,91.4448669201521,2.5137304604985200,4.161385720321080,1.309674693705110,3.0207013096746900
17043845701,DuPage County,2.7817745803357300,124883.0,1,0,1,1,0,3915.0,89.57854406130270,2.27330779054917,3.7547892720306500,0.7662835249042150,0.5874840357598980
17043845702,DuPage County,3.6227081952728100,141354.0,1,0,1,1,0,4791.0,90.69087873095390,1.6906700062617400,3.861406804424960,0.2087246921310790,0.27134209977040300
17043845703,DuPage County,7.431133888532990,102019.0,1,0,1,1,0,4772.0,74.07795473595980,7.648784576697400,9.388097233864210,0.0,1.068734283319360
17043845704,DuPage County,3.9637360320472300,88607.0,1,0,1,1,0,4754.0,81.08960875052590,6.015986537652500,6.941522928060580,0.39966344131257900,0.0
17043845802,DuPage County,7.06695005313496,110694.0,1,0,1,1,0,3668.0,86.09596510359870,1.3904034896401300,4.116684841875680,1.663031624863690,1.444929116684840
17043845803,DuPage County,29.5211153768438,59139.0,0,0,0,0,0,5427.0,58.7801732080339,29.408512990602500,8.936797494011420,2.321724709784410,3.2061912658927600
17043845805,DuPage County,3.5266457680250800,120734.0,1,1,1,1,1,3861.0,83.94198394198400,3.1598031598031600,6.708106708106710,0.9324009324009320,0.751100751100751
17043845807,DuPage County,5.49032053316407,118676.0,1,1,1,1,1,6197.0,85.81571728255610,2.097789252864290,4.954010004841050,1.6620945618847800,1.9686945296111000
17043845808,DuPage County,2.43145369891361,139886.0,1,0,1,1,0,3873.0,74.98063516653760,1.6266460108443100,7.797572940872710,0.0,0.41311644719855400
17043845809,DuPage County,2.82051282051282,113935.0,1,0,1,1,0,3942.0,73.76966007102990,5.859969558599700,6.418061897513950,0.837138508371385,1.4967021816336900
17043845810,DuPage County,8.73591989987484,89531.0,1,0,1,1,0,4161.0,73.08339341504450,9.468877673636150,8.964191300168230,1.6342225426580100,1.5621244893054600
17043845811,DuPage County,10.739153722549500,98750.0,1,0,1,1,0,3838.0,81.4226159458051,4.325169359041170,10.109431995831200,1.276706618030220,2.787910369984370
17043845901,DuPage County,4.773869346733670,143125.0,1,1,1,1,1,3371.0,72.79738949866510,2.9368140017798900,4.242064669237620,0.0,0.17798872738059900
17043845902,DuPage County,1.78944229048613,187500.0,1,0,1,1,0,3411.0,79.85927880386980,1.8469656992084400,5.804749340369390,0.908824391673996,0.9381413075344470
17043846002,DuPage County,7.23641829503972,90114.0,1,1,1,1,1,4074.0,89.64162984781540,2.6755031909671100,6.823760432007850,3.166421207658320,1.202749140893470
17043846003,DuPage County,3.796867584243,118977.0,1,0,1,1,0,4280.0,86.35514018691590,3.5046728971962600,5.186915887850470,0.8411214953271030,0.9112149532710280
17043846004,DuPage County,5.75260804769002,87266.0,1,1,1,1,1,3415.0,83.77745241581260,5.446559297218160,8.609077598828700,11.97657393850660,2.635431918008790
17043846102,DuPage County,8.93635571054926,109940.0,1,1,1,1,1,4397.0,67.52331134864680,12.599499658858300,11.212190129633800,1.137138958380710,3.252217420968840
17043846103,DuPage County,7.13015998419909,127384.0,1,0,1,1,0,5490.0,86.93989071038250,2.349726775956280,3.879781420765030,2.2768670309653900,2.5500910746812400
